t,r_t
1251,0.041059839241893825
1252,0.04103274203904968
1253,0.04108320275411552
1254,0.04107670549103204
1255,0.040998576088459
1256,0.040943994167045555
1257,0.04092348824258092
1258,0.04080658252484918
1259,0.04081117155079932
1260,0.04083471856079804
1261,0.040811643620979596
1262,0.040829690057362
1263,0.0408690718382336
1264,0.04088588147415328
