3M,6M,1Y,2Y,5Y,10Y,15Y,20Y,30Y
0.25695628,0.28148723,0.28265688,0.21781367,0.87627643,2.4854631,3.0127552,3.1904743,3.300772
0.24964224,0.28148994,0.2800927,0.23932505,1.0740669,2.657897,3.1545575,3.3165326,3.4598281
0.24946016,0.26931122,0.27157778,0.27724272,0.3761695,1.3550503,1.9556243,2.1336493,2.477298
0.25157207,0.28101572,0.28003907,0.23613873,1.0099556,2.5738416,3.083327,3.2472897,3.3937423
0.2612765,0.270906,0.27060392,0.27165264,0.47983956,1.5387317,2.2393463,2.3831258,2.7503483
0.24640997,0.25214425,0.24822094,0.20456044,0.38775808,1.4043767,1.8027973,2.08109,2.440332
0.25167266,0.25681794,0.25132826,0.21739833,0.3743287,1.3960255,1.8020277,2.071448,2.4423287
0.24144208,0.2530357,0.25761467,0.18162799,0.44784778,1.413811,2.0083256,2.2200947,2.6285586
0.2894606,0.2947077,0.28418028,0.28550896,0.4562687,1.5079601,2.0824676,2.2582173,2.6347022
0.22319435,0.22947136,0.22962904,0.16049123,0.4516215,1.3474476,1.6341538,1.9731317,2.3202307
0.2526599,0.2640821,0.26696435,0.19854875,0.41014054,1.5482013,2.2173097,2.4234083,2.8082998
0.25394768,0.2724861,0.26378477,0.28468412,0.8047874,1.8494545,2.4240265,2.607357,2.885931
0.24063076,0.2554439,0.26293787,0.16349714,0.43114498,1.4977119,2.152477,2.3765416,2.768847
0.25503036,0.2602759,0.25631058,0.22822005,0.38328958,1.4226251,1.8977664,2.1524801,2.5234394
0.24841091,0.2528798,0.24580762,0.21168485,0.3531304,1.3592434,1.6876915,1.9826123,2.3534007
0.24937597,0.26976556,0.27201286,0.2774795,0.3679744,1.3440478,1.9377593,2.1176057,2.4556968
0.24674638,0.2743089,0.26397046,0.29452106,1.0322719,2.1660693,2.6741772,2.8686788,3.1156666
0.25205314,0.2575145,0.2525816,0.21660101,0.3777417,1.409127,1.8365979,2.0990005,2.4672258
0.2568928,0.29120985,0.2829033,0.21900672,1.0320874,2.647194,3.0421119,3.237623,3.231142
0.25532943,0.26691663,0.2672818,0.22240117,0.467407,1.5854888,2.220046,2.4139082,2.783453
0.23477554,0.2625176,0.26717398,0.2781925,0.3592478,1.31883,1.9690151,2.1164293,2.439131
0.24959578,0.26982304,0.2720115,0.2774843,0.36878473,1.3454912,1.9394097,2.1194298,2.458563
0.23992984,0.25188658,0.25700384,0.1779182,0.45159608,1.4106662,2.0019765,2.2163045,2.6265128
0.22831766,0.2589054,0.26321855,0.28048167,0.36352283,1.3142217,1.9605633,2.1020153,2.450238
0.23839808,0.25106084,0.25715297,0.17302439,0.4536571,1.4108684,2.007933,2.2246275,2.6354246
0.2584511,0.28625587,0.28097287,0.22154306,0.8895978,2.4435937,2.9123178,3.1064382,3.155198
0.24792026,0.2598299,0.26373878,0.18861666,0.42188287,1.4749764,2.1226025,2.3281558,2.7193015
0.25826854,0.28657448,0.28059292,0.22490942,0.9072179,2.4335523,2.8932638,3.0831218,3.143403
0.25138545,0.2691166,0.27079698,0.27699992,0.38943195,1.3825537,1.9947739,2.1706471,2.5341861
0.22316131,0.22948517,0.22974855,0.16045773,0.45304096,1.3467556,1.637741,1.9748944,2.3237188
0.25688553,0.28336933,0.28546423,0.20827243,0.925022,2.638189,3.1461315,3.3326786,3.3957121
0.25947955,0.28132755,0.27355114,0.29449558,0.9823077,2.0669596,2.610052,2.7088237,2.9652057
0.2909074,0.30037978,0.28894138,0.28786865,0.42372635,1.4541551,2.0194826,2.1859322,2.504547
0.2923379,0.3053616,0.2929793,0.2905924,0.40154564,1.413607,1.9689184,2.1277494,2.3975797
0.25342727,0.26438475,0.267036,0.19886486,0.40268314,1.5383084,2.2097735,2.414146,2.7985785
0.25685233,0.29140574,0.28306636,0.21815903,1.0354395,2.6594648,3.051605,3.248489,3.2371116
0.24106628,0.2658087,0.2703666,0.27662653,0.364277,1.3253767,1.9425218,2.106075,2.4253857
0.24488223,0.28107402,0.27777782,0.25552484,1.1922566,2.7360442,3.2169476,3.3667755,3.5419989
0.26126862,0.27109033,0.27020463,0.26783326,0.5049304,1.5838037,2.2792928,2.415205,2.7600555
0.25044134,0.26847702,0.27041206,0.2768035,0.39073882,1.3846694,2.0019035,2.1750207,2.5392494
0.26228976,0.27207363,0.27132058,0.27190048,0.5092413,1.5742457,2.2559938,2.3994358,2.767684
0.25844643,0.2816964,0.2808913,0.21854664,0.82067174,2.3822215,2.9076905,3.1006594,3.188437
0.24090153,0.26519644,0.26938725,0.27701625,0.36780235,1.3347607,1.9684188,2.1273444,2.4533582
0.2499109,0.27924532,0.27672285,0.25034177,1.0102595,2.4687014,2.9889617,3.141257,3.339563
0.25769734,0.28684828,0.27897862,0.24539807,0.9884385,2.3456879,2.8132472,2.9609447,3.0835626
0.25204647,0.26350608,0.26686338,0.19423063,0.4023823,1.5405066,2.2149017,2.422578,2.808871
0.2513484,0.2566162,0.2514085,0.216795,0.3752098,1.3966272,1.8087118,2.0763104,2.4478028
0.25524032,0.26545003,0.26727876,0.20477676,0.39884162,1.5278288,2.2004151,2.3987627,2.7819748
0.25751424,0.28830343,0.280455,0.2334861,0.9898233,2.4581985,2.8964224,3.068099,3.1398644
0.24621518,0.25085086,0.24372774,0.20667283,0.35582554,1.3722299,1.6640489,1.974056,2.3342023
0.22492523,0.23053613,0.2280772,0.1636801,0.42128816,1.3623804,1.561719,1.9305747,2.2566128
0.25110027,0.25681263,0.25256434,0.21375677,0.38200456,1.4123384,1.8538271,2.1127543,2.4795907
0.2521478,0.2635108,0.2669593,0.19318329,0.39845443,1.5358757,2.2138743,2.4207428,2.8060844
0.23205253,0.23804991,0.23690869,0.17713019,0.4284361,1.3690913,1.7068281,2.0219831,2.3702419
0.25677383,0.28041548,0.28094086,0.22398406,0.8542267,2.402509,2.9397752,3.1121917,3.2501743
0.25059977,0.26678464,0.26806498,0.2767415,0.40798008,1.4221452,2.0705082,2.2353895,2.622615
0.24967775,0.2658087,0.26698944,0.27574652,0.40691578,1.4270102,2.076081,2.2438426,2.630461
0.23890169,0.26473945,0.26943183,0.27713272,0.3606735,1.3195019,1.9522588,2.1093745,2.4251716
0.24484311,0.28106084,0.27774376,0.25570932,1.192982,2.7358909,3.2167625,3.3664463,3.5421765
0.2457615,0.25638986,0.25957555,0.19180699,0.43721458,1.4242481,2.0292542,2.2340136,2.6377544
0.28570566,0.29153988,0.28240404,0.28363523,0.44619983,1.4945372,2.0692627,2.2485054,2.6330612
0.26310918,0.2723378,0.27186403,0.27169305,0.5012887,1.568107,2.2518861,2.3945518,2.7648108
0.24511474,0.25778523,0.262568,0.18213138,0.43112022,1.4606441,2.1002362,2.3091354,2.7024732
0.28719506,0.3011823,0.29066524,0.2887938,0.39159644,1.3970078,1.9436563,2.1058216,2.3921635
0.23803289,0.25130552,0.25808033,0.17069262,0.45159757,1.4145663,2.0250664,2.2415779,2.6501207
0.2507311,0.2684128,0.2702558,0.27675334,0.3929923,1.3895319,2.009046,2.1816297,2.5494099
0.25788033,0.27042887,0.26709506,0.26873082,0.50310934,1.5738479,2.2316303,2.374993,2.74832
0.29238248,0.30539307,0.29299513,0.29060525,0.40166286,1.413807,1.969209,2.1280193,2.3977613
0.25399148,0.26655972,0.26693803,0.22801639,0.49741948,1.6082393,2.2327158,2.4259398,2.7903965
0.2554445,0.26563945,0.2674059,0.2052436,0.39868963,1.5303822,2.2036586,2.40186,2.7843466
0.25786445,0.28134173,0.2815627,0.21933384,0.8387058,2.4105227,2.9415488,3.1235354,3.2327824
0.29055643,0.30015582,0.28883788,0.28778154,0.42264748,1.4522983,2.0168355,2.1834054,2.5024388
0.2493998,0.27051485,0.27268645,0.2778585,0.35526133,1.3277273,1.9111676,2.0937507,2.4241161
0.25712937,0.28066045,0.28144392,0.22164872,0.8507872,2.4140997,2.950401,3.1247025,3.254942
0.28909785,0.2948931,0.28445885,0.28531712,0.44895482,1.4981799,2.071019,2.2459624,2.6185317
0.29541293,0.30724484,0.29381576,0.29130945,0.4115159,1.4308122,1.9933065,2.1512222,2.4183033
0.22698922,0.258408,0.26290113,0.2808825,0.36071444,1.3065128,1.9499754,2.0899105,2.4402063
0.24969922,0.254354,0.24785002,0.21556813,0.35900974,1.3636426,1.7230203,2.007019,2.3833547
0.24138162,0.2663683,0.27089682,0.2766889,0.36022228,1.319,1.9258914,2.0933278,2.4075408
0.24579242,0.2561506,0.2590865,0.19251257,0.43828702,1.4220665,2.0203478,2.2255976,2.630652
0.25874418,0.28586128,0.2815026,0.21819967,0.870822,2.453723,2.9341054,3.1329603,3.1702843
0.25562793,0.261473,0.25924945,0.24461791,0.37863427,1.4215089,1.9610744,2.2146091,2.5770824
0.25274923,0.2658204,0.26609084,0.27220157,0.41140825,1.4615809,2.0920734,2.2824235,2.666557
0.25654826,0.28125244,0.28215337,0.22024512,0.8814096,2.4760096,3.0039513,3.1797073,3.2977436
0.24669261,0.2638296,0.2652501,0.27364987,0.39853543,1.4267335,2.0652273,2.2418723,2.6185434
0.24103963,0.26583338,0.2704155,0.2766143,0.36395416,1.3246055,1.940932,2.1046999,2.4234295
0.24076813,0.25552478,0.26294863,0.1639865,0.43099898,1.4971675,2.151744,2.3754406,2.767733
0.26088017,0.2701134,0.27030945,0.2711706,0.46415082,1.5183663,2.2415812,2.3835862,2.7450244
0.2616385,0.27107504,0.2709734,0.27130827,0.48714164,1.551787,2.2538743,2.3952878,2.7590637
0.22820374,0.25884706,0.26318204,0.28049645,0.3631934,1.3134694,1.959477,2.1007447,2.4495704
0.25783306,0.28222528,0.28258577,0.21451357,0.85905075,2.477337,2.9965508,3.1874511,3.2661161
0.23828045,0.26439843,0.2690804,0.27733648,0.35993072,1.3185847,1.9570048,2.1120443,2.4272442
0.29233485,0.30535984,0.29297858,0.29059178,0.40153497,1.4135885,1.9688925,2.1277242,2.3975556
0.240987,0.25747392,0.26147607,0.25043088,0.7392714,1.7943785,2.3226957,2.5492117,2.8989935
0.19446549,0.2507617,0.2591836,0.29502118,0.30082798,1.1090589,1.7157124,1.821117,2.1082284
0.2566321,0.29195753,0.28321344,0.21941754,1.0582558,2.6767745,3.0638618,3.2565706,3.242495
0.25049144,0.2684711,0.27039048,0.276797,0.39107573,1.3854008,2.0029533,2.1760056,2.5407736
0.24778916,0.2647324,0.26611778,0.27489752,0.40198654,1.4237981,2.0689964,2.2396176,2.6207826
0.2923492,0.30537066,0.29298428,0.2905963,0.40156808,1.4136446,1.9689753,2.1277993,2.3975942
0.24110985,0.26365846,0.2666936,0.27736795,0.3825099,1.3692956,2.0220416,2.176056,2.5334768
0.25298777,0.2588639,0.2552104,0.2170214,0.3843302,1.4148285,1.9023148,2.1443214,2.5168219
0.24327593,0.27426296,0.25843543,0.31460434,1.1906096,2.2702053,2.7148647,2.9759767,3.146953
0.24474703,0.28032067,0.27656758,0.25988585,1.1769325,2.6778479,3.1657288,3.3118227,3.506528
0.23420553,0.26231784,0.26705244,0.2782852,0.35806832,1.3164023,1.9672353,2.1137996,2.4354095
0.24994668,0.2686223,0.27071637,0.27690423,0.38652855,1.3756142,1.9884337,2.1626506,2.5203009
0.22801225,0.25776258,0.26189858,0.2795252,0.36384204,1.3204002,1.959606,2.1037042,2.4706247
0.25761935,0.26371044,0.2622324,0.24971229,0.38506252,1.4475905,2.0297372,2.2700818,2.6273882
0.2382272,0.2642357,0.26879695,0.27746442,0.36132324,1.321878,1.9630766,2.117212,2.4353771
0.24972132,0.2726594,0.2583777,0.30944553,1.0453614,1.9875216,2.623236,2.8044927,3.015617
0.25886846,0.28207186,0.28038573,0.21979125,0.8084845,2.3538868,2.877625,3.072808,3.1555898
0.23789021,0.2511378,0.25791365,0.17046826,0.45232153,1.4138542,2.022401,2.2392983,2.6484108
0.24197823,0.25342938,0.25784644,0.18285623,0.44670814,1.415112,2.010267,2.2213275,2.6295788
0.24246384,0.26895586,0.2729603,0.27783704,0.32530227,1.2765317,1.8499066,2.0279436,2.3227363
0.25747892,0.29052153,0.28401288,0.21184209,0.99484396,2.6723902,3.0871794,3.2941206,3.2633946
0.2574783,0.28854078,0.2806821,0.23177195,0.99098647,2.4756255,2.90939,3.084412,3.1484878
0.22408123,0.2593415,0.26507398,0.2822431,0.3426416,1.2653797,1.9076762,2.04341,2.3538182
0.2620073,0.2714304,0.2709988,0.27199897,0.48301077,1.5385067,2.234161,2.3787887,2.7512524
0.25288072,0.26516938,0.26518717,0.27007636,0.41124696,1.4729774,2.0911117,2.29298,2.6736202
0.24087895,0.26553276,0.26993948,0.276843,0.36520365,1.3282336,1.9526613,2.1141772,2.4353867
0.24314947,0.25398216,0.25757977,0.18677089,0.44502538,1.4147247,2.0034962,2.2133732,2.6208117
0.24970298,0.2817071,0.28044924,0.23800369,1.0778962,2.6741624,3.1689024,3.3320012,3.4695816
0.25380382,0.2725466,0.2636812,0.28551382,0.81398535,1.856479,2.4288228,2.6158242,2.8901818
0.24219371,0.26881105,0.27289474,0.27779335,0.325584,1.2764024,1.8505499,2.0281024,2.3223968
0.25605625,0.2615364,0.25897747,0.24315864,0.37733397,1.4224882,1.953306,2.2083616,2.5711305
0.23848028,0.26411363,0.26845333,0.27757385,0.36435616,1.3286092,1.9718989,2.1255279,2.4496045
0.24307598,0.2743319,0.25760448,0.3180772,1.2188869,2.283444,2.726763,2.9953988,3.1543128
0.24491192,0.25345895,0.25433275,0.19625314,0.44003356,1.4081215,1.9531493,2.1712267,2.5699906
0.24697019,0.26279205,0.26419485,0.2529477,0.6574884,1.72719,2.2940946,2.4953878,2.8393204
0.2510033,0.2565546,0.25181666,0.21368466,0.37855583,1.4102758,1.8332739,2.0981987,2.4634814
0.25031057,0.27083793,0.2727578,0.2779216,0.35715663,1.3318259,1.9149485,2.0985613,2.4323494
0.24881299,0.28171992,0.2801562,0.24055625,1.1022758,2.6961515,3.1870387,3.34828,3.4895618
0.25831634,0.28634652,0.2803697,0.22619008,0.903979,2.4174106,2.8799217,3.0679562,3.13526
0.25931683,0.28225908,0.27394056,0.29661277,1.0176855,2.1016207,2.6371603,2.7314153,2.9788747
0.23660092,0.24211596,0.23779717,0.18601568,0.39276797,1.3891425,1.6546377,1.9873227,2.3264983
0.255548,0.29294008,0.2820526,0.24740005,1.206884,2.6073284,3.0258331,3.14564,3.1924002
0.23459515,0.24026658,0.23718101,0.18207604,0.4065112,1.3811619,1.671387,1.9990835,2.340216
0.25762838,0.28701425,0.27903897,0.2458431,0.9959903,2.3512394,2.8180172,2.9639895,3.0855727
0.25104165,0.2712372,0.27294195,0.2780435,0.3562672,1.3320127,1.9129415,2.097893,2.4329522
